keyword,word
겸손,겸손한 자에게 정의를 가르치시며 겸손한 자를 인도하여 그 길을 가게 하시리로다
겸손,네게 있는 것을 받지 아니한 것이 무엇이냐 받았은즉 왜 자랑하느냐 마치 받지 아니한 것처럼
겸손,여호와께서 겸손한 자를 높이시며 악인들은 땅에 엎드러지게 하시느니라
겸손,여호와께서 네게 구하시는 것이 무엇이냐 정의를 행하며 인애를 사랑하며 겸손하게 네 하나님과 함께 행하는 것이 아니냐
겸손,나는 마음이 온유하고 겸손하니 나의 멍에를 메고 내게 배우라 그리하면 너희 마음이 쉼을 얻을 것이라
겸손,내 손이 이 모든 것을 지었으므로 여호와의 말씀이니라 그러나 내가 돌아보는 자는 마음이 겸손하고 심령이 통회하며 내 말을 두려워하는 자라
기쁨,주 안에서 항상 기뻐하라 내가 다시 말하노니 기뻐하라
기쁨,눈물을 흘리며 씨를 뿌린 자는 기쁨으로 거두리로다
기쁨,소망 중에 즐거워하며 환난 중에 참고 기도에 항상 힘쓰며
기쁨,성령의 열매는 사랑과 희락과 화평과 오래 참음과 자비와 양선과 충성
기쁨,의인들아 여호와 안에서 기뻐하며 즐거워하라 마음이 정직한 자들아 다 즐거워하라
기쁨,내가 이것을 너희에게 말한 것은 내 기쁨이 너희 안에 있고 너희 기쁨이 충만하게 하려 함이라
기쁨,주께서 생명의 길을 내게 보이시니 주의 앞에는 풍성한 기쁨이 있고 주의 우편에는 영원한 즐거움이 있나이다
기쁨,너희는 기쁨과 함께 나가며 평안히 인도함을 받으며 산들과 작은 산들이 너희 앞에서 노래할 것이며 들의 모든 나무가 손뼉을 칠 것이며
기쁨,주의 구원의 즐거움을 내게 회복시키시고 자원하는 심령을 주시옵소서
기쁨,이 세상의 부한 자들에게 명하여 마음을 높이지 말고 정욕에 빠지지 말며 오직 살아 계신 하나님을 의뢰하라
기쁨,우리가 이 글을 쓴 것은 우리의 기쁨이 충만하게 하려 함이라
기쁨,내가 전심으로 여호와께 감사하며 주의 모든 기이한 일을 전하리이다
기쁨,그러나 주께 피하는 모든 자는 기뻐하고 영원히 즐거워하며 주를 사랑하는 자는 기쁨으로 나가리이다
기쁨,여호와께서 구속하신 자들이 돌아오되 노래하며 시온에 이르리니 그들의 머리에는 영원한 기쁨이 있고 기쁨과 즐거움이 그들 앞에 있으며 슬픔과 탄식은 달아나리로다
기쁨,믿음의 주요 또 온전하게 하시는 이인 예수를 바라보자 그는 자기 앞에 있는 기쁨을 위하여 십자가를 참으시고 부끄러움을 게을리 하지 않으시며 하나님 보좌 우편에 앉으셨느니라
기쁨,나를 찾는 자들로 인해 기뻐하고 즐거워하며 주를 찾는 자들도 항상 말하기를 하나님을 찬송하라 하리이다
기쁨,소망의 하나님이 모든 기쁨과 평강을 믿음 안에서 너희에게 넘치게 하시기를 원하노니 성령의 능력으로 소망이 넘치게 하시기를 원하노라
기쁨,그를 향하여 바라보는 자들은 기뻐하고 그들의 얼굴에 부끄러움이 없으리로다
기쁨,내가 여호와로 인하여 크게 기뻐하며 내 하나님으로 인하여 즐거워하리니 그는 내게 구원의 옷을 입히시고 의의 겉옷을 입히시며 신랑이 신부를 꾸미듯 내게 꾸미셨기 때문이라
기쁨,주인이 그에게 이르되 잘 하였도다 착하고 충성된 종아 네가 작은 일에 충성하였으니 내가 많은 것을 네게 맡기리라 네 주인의 즐거움에 참여하라
기쁨,각 사람은 자기의 일을 점검하고 그가 자랑할 것이 있으면 자랑할 수 있게 하되 남을 두고 자랑하지 말라
기쁨,이는 여호와께서 정하신 날이라 이 날에 우리가 기뻐하고 즐거워하리로다
기쁨,하나님의 나라는 먹고 마시는 것이 아니요 오직 성령 안에서 의와 평강과 기쁨이라
기쁨,각각 그 마음에 정한 대로 할 것이요 인색함이나 억지로 하지 말지니 하나님은 즐겨 내는 자를 사랑하시느니라
기쁨,그때까지 너희가 아무 것도 내게 구하지 아니하였으나 구하라 그리하면 받으리니 너희 기쁨이 충만하게 되리라
기쁨,사랑은 불의를 기뻐하지 아니하고 진리와 함께 기뻐하느니라
기쁨,신랑을 맞이하는 자는 신랑의 친구로서 신랑의 음성을 듣고 크게 기뻐하나니 이 기쁨이 내게 충만하였도다
기쁨,예수께서 들으시고 이르시되 건강한 자에게는 의사가 필요 없고 병든 자에게라야 필요하니라 내가 의인을 부르러 온 것이 아니요 죄인을 부르러 왔노라
기쁨,의인들은 기뻐하고 즐거워하며 하나님의 앞에서 뛰놀며 즐거워하리로다
기쁨,내가 주 안에서 크게 기뻐한 것을 너희가 알게 되었으니 너희가 내게 부족함을 보충하려고 이제 다시 나를 생각하였음이라
기쁨,내 입술이 주의 의를 말하며 주의 구원을 종일토록 외치리니 내가 이 말을 알지 못하는 일이 없기 때문이다
기쁨,내가 예루살렘에서 기쁨과 그 백성에서 즐거움을 얻을 것이라
기쁨,너희가 나로 인하여 핍박을 받으면 기뻐하고 즐거워하라 하늘에서 너희의 상이 큼이라 너희 이전의 선지자들도 이같이 핍박을 받았느니라
기쁨,내가 사람들과 함께 가서 하나님의 집에 가는 소리를 들으며 기쁨과 감사의 음성으로 그들과 함께 축제하였도다
기쁨,그리하면 내가 하나님의 제단에 나아가 내 기쁨의 하나님께 나아가리니 오 하나님 내 하나님이시여
기쁨,내가 떠나는 것을 너희가 듣고 기뻐하리니 내가 아버지께로 가는 것이라 이는 아버지가 나보다 크심이라
기쁨,우리가 그를 의지하고 기뻐하였으니 그의 거룩한 이름을 의뢰하였음이라
기쁨,시와 찬미와 신령한 노래들로 서로 화답하며 너희 마음으로 주께 노래하며 찬송하며
기쁨,여호와를 구하는 자들이 기뻐하고 즐거워하게 하시며 주를 찾는 너희는 항상 말하기를 여호와를 자랑하라 하리이다
기쁨,나의 형제들아 주 안에서 기뻐하라 내가 같은 것을 너희에게 쓰는 것이 나에게는 수고가 되지 아니하고 너희에게는 안전함이라
기쁨,너희가 갇힌 자의 동참자가 된 것을 기억하라 너희가 재산을 빼앗기기도 하였으나 기뻐하였으니 이는 너희가 더 나은 부귀와 영원한 것을 가지고 있다는 것을 앎이라
기쁨,거두는 자는 삯을 받으며 영생에 이를 열매를 모은다 이는 심는 자와 거두는 자가 함께 기뻐하려 함이라
기쁨,주의 증거들이 내 마음의 기쁨이요 내 소유가 되었나이다
기쁨,다만 이것뿐만 아니라 우리가 환난 중에도 기뻐하나니 이는 환난이 인내를 인내는 연단을 연단은 소망을 이루는 줄 알기 때문이라
기쁨,주께서 내 원수의 목전에서 내게 상을 차려 주시고 내 머리에 기름을 부으셨으니 내 잔이 넘치나이다
기쁨,그리하면 너는 여호와 안에서 기뻐할 것이며 내가 너를 땅의 높은 곳에 인도하여 네 조상 야곱의 유업을 먹이리라 여호와의 입이 이것을 말하였느니라
기쁨,예수께서 일어나사 바람을 꾸짖으시며 조용하라 잠잠하라 하시니 바람이 그치고 매우 고요하게 되더라 제자들이 서로 말하되 이 사람이 누구인가 바람과 바다도 순종하는도다 하더라
기쁨,날마다 우리를 위해 복을 주시는 주 하나님을 찬송할지로다 셀라
기쁨,주께서 기름을 부으신 자 곧 하나님이시며 그를 기뻐하시는 왕이라
기쁨,내가 너희를 항상 내 기도에 기억하며 기쁨으로 기도하나니
기쁨,내 머리를 내 원수들의 주위에서 들리게 하시며 그가 나에게 화목제사를 드리게 하시리니 내가 그의 장막에서 기뻐하며 여호와를 찬송할 것이다
기쁨,슬픔에 있는 자에게 꽃을 주어 그들을 즐겁게 하며 근심하는 자에게 기쁨의 기름을 주어 그들을 위로하며 그들을 위로하는 기름을 주어 그들의 슬픔을 대신하리라
기쁨,내 영혼아 여호와를 송축하라 그의 모든 은혜를 잊지 말라
기쁨,그러나 여호와를 의뢰하는 자들은 기뻐하고 영원히 즐거워하며 주를 사랑하는 자들은 기쁨으로 나가리이다
기쁨,천국은 마치 자기의 소유를 감추어 놓은 보물과 같으니 사람이 그것을 발견하고 기쁨으로 돌아가서 자기의 소유를 다 팔아 그 밭을 사느니라
기쁨,이 말을 하시고 그들의 눈에 손과 옆구리를 보이시니 제자들이 주를 보고 기뻐하더라
기쁨,여호와의 법은 완전하여 영혼을 소생시키며 여호와의 증거는 확실하여 우매한 자를 지혜롭게 하며
기쁨,그들은 예수의 이름을 위하여 능욕을 받는 자로 기뻐하며 떠났고
기쁨,할렐루야 우리 하나님께 감사하며 우리 하나님을 찬양하라
기쁨,온 땅이여 여호와께 기쁨으로 소리치며 즐거운 노래로 찬송할지어다
기쁨,의인들은 여호와 안에서 기뻐하고 즐거워하며 마음이 정직한 자들아 다 기뻐하라
기쁨,우리가 구하거나 생각하는 모든 것 이상으로 능히 하실 이에게 그에게 영광이 교회와 그리스도 예수 안에서 세세토록 있을지어다 아멘
기쁨,여호와를 경외하는 자는 기쁨을 얻으며 그의 길에서 행하는 자는 기쁨이 넘칠 것이다
기쁨,여호와의 구속을 받은 자들이 돌아오며 기쁨으로 시온에 이르리니 그들의 머리에는 영원한 기쁨이 있고 기쁨과 즐거움이 그들 앞에 있으며 슬픔과 탄식은 달아나리로다
기쁨,의인들의 장막에서 기쁨과 구원의 소리가 나며 여호와의 오른손이 능력을 베푸시도다
기쁨,주 안에서 항상 기뻐하라 내가 다시 말하노니 기뻐하라
기쁨,우리는 그를 의지하고 기뻐하였으니 그의 거룩한 이름을 의뢰하였음이라
기쁨,너희가 만민과 함께 즐거워하고 기뻐하라
기쁨,여호와께서 주의 일을 인하여 나를 기쁘게 하셨으니 주의 손이 행하신 일로 내가 즐거워하리이다
기쁨,그 어린 양이 길을 잃으면 자기가 길을 잃은 그 양을 기뻐하며 찾으리라
기쁨,내 영혼이 여호와로 인하여 기뻐하고 즐거워하며 그의 구원으로 인하여 찬송하리로다
기쁨,내가 복음을 전할지라도 자랑할 것이 없나니 이는 내게 부득불 할 일임이라 내가 이 일을 하지 아니하면 화가 나리라
기쁨,내가 말하기를 여호와의 집에 올라가자 할 때 기쁨이 내게 넘치더라
기쁨,신랑을 맞이하는 자는 신랑의 친구로서 신랑의 음성을 듣고 크게 기뻐하나니 이 기쁨이 내게 충만하였도다
기쁨,눈물을 흘리며 씨를 뿌린 자는 기쁨으로 거두리로다
기쁨,각 사람이 마음에 정한 대로 할 것이요 인색함이나 억지로 하지 말지니 하나님은 즐겨 내는 자를 사랑하시느니라
기쁨,여호와가 통치하시나니 땅은 기뻐하고 많은 섬은 즐거워할지어다
기쁨,나는 선한 싸움을 싸우고 믿음을 지켰으니 이제 나를 위하여 의의 멸류관이 예비되어 있느니라
기쁨,너희는 대신에 기쁨의 옷을 입을 것이며 슬픔의 영을 대신하여 기쁨의 기름을 받을 것이며 이는 그들이 의의 나무로 불리워져 여호와께서 심으신 나무라
기쁨,주의 구원의 즐거움을 내게 회복시키시고 자원하는 심령을 내게 주옵소서
기쁨,믿음의 주요 또 온전하게 하시는 이인 예수를 바라보자 그는 자기 앞에 있는 기쁨을 위하여 십자가를 참으시고 부끄러움을 게을리 하지 않으시며 하나님 보좌 우편에 앉으셨느니라
기쁨,예수께서 그들에게 말씀하시되 내 마음이 매우 고민하여 죽을 지경이라 너희는 여기서 기다리며 깨어 있으라
